"","gene","logFC","logCPM","LR","PValue","FDR"
"6487","TBCE",-0.880911581878675,6.3913971599075,0.860918896233727,0.353481672734888,0.565832232107149
"6488","MON1A",-1.1873661958183,5.86573445756871,0.860460843206633,0.3536097600299,0.565870049481588
"6489","CRABP2",-1.72428605044545,5.5086377920469,0.860444660219381,0.353614286506743,0.565870049481588
"6490","EIF2AK4",-0.660084123847431,7.24682852951614,0.859436593735909,0.353896404838475,0.56623424774156
"6491","TNFSF13B",-0.900483407892497,6.50961607165028,0.858903442780014,0.354045737330255,0.566385909172295
"6492","RAD1",1.08269935738737,5.71516882273661,0.857843791224275,0.354342795527089,0.566773812192436
"6493","CMPK1",-0.777307286870757,6.59403675185489,0.857645869597974,0.354398317813232,0.566775316829293
"6494","RAF1",-0.547106896568435,7.61729614326763,0.857004565094412,0.354578302586257,0.566975838320865
"6495","NUS1",-0.65051336442955,7.1339521843182,0.856749525301069,0.354649915323705,0.566977846201672
"6496","LDHD",-1.71611953827612,5.54495273097188,0.856611212587368,0.354688760489798,0.566977846201672
"6497","POLR2E",-1.08743764057536,6.12235855798397,0.855453252076666,0.355014202612418,0.567330288410144
"6498","ARHGEF1",-1.10911964950784,6.18620643862464,0.855437933500318,0.355018510601802,0.567330288410144
"6499","UNKL",-0.863149562891997,6.52763682045868,0.855114777096682,0.355109407424331,0.567388226910949
"6500","SOX9",-0.60895516729064,7.3264619658216,0.85465820852062,0.355237884493016,0.567506183473151
"6501","GPN3",-1.71013896482096,5.70586024832466,0.854240570360997,0.355355462405598,0.567606694603865
"6502","CCNI",-0.591373824334344,7.4375961114799,0.853585269458633,0.355540057102125,0.567814203775525
"6503","NFU1",0.661781948025005,6.40738408863504,0.852901348857095,0.355732853933306,0.568034746308389
"6504","DMTF1",0.480210072730913,7.75599147042267,0.852592330850701,0.355820012920017,0.568080918266358
"6505","LAT",1.32572100075265,5.67056058978044,0.852410955018427,0.355871183871597,0.568080918266358
"6506","CARD14",-1.70736442646091,5.5035844496786,0.851995718860352,0.35598837102832,0.56811760649952
"6507","GPR82",-1.70989373073572,5.54510335493351,0.851937974299097,0.356004671777097,0.56811760649952
"6508","TMEM50B",-0.653726118815303,6.85172508897417,0.851663083122938,0.356082285011185,0.56811760649952
"6509","SDE2",-1.71371853356023,5.75667717963195,0.851554282143193,0.356113010468545,0.56811760649952
"6510","SUGP2",-0.498179227044787,8.17165336569744,0.851270544845811,0.356193155139624,0.568158175571406
"6511","MRPS21",-0.757219850043518,6.57751584071938,0.850300698757083,0.356467285473545,0.568508108179586
"6512","PSEN2",-1.70147672561463,5.70652553880257,0.848783192947281,0.356896794606988,0.569105699508441
"6513","HPS4",-0.774021649713846,6.5283011154725,0.848540576125202,0.356965529781908,0.569127907455141
"6514","NUDT15",-1.71363458107288,5.53160824799332,0.847110267480168,0.357371116505718,0.569600998600577
"6515","RNASEH1",-1.71362609948553,5.52950212428922,0.847091023778246,0.357376577674672,0.569600998600577
"6516","RAMP3",-1.73425229913312,5.49132883124206,0.846913999459177,0.357426820770547,0.569600998600577
"6517","GABPB2",-0.689502628823664,7.0253710691063,0.846360081432406,0.357584096622169,0.569764195078196
"6518","TACO1",-1.70879916489447,5.66264994189174,0.844837780937972,0.358016818492913,0.570314535685051
"6519","PNMA1",-0.749072139374076,6.74595643876335,0.8445328150513,0.358103593125115,0.570314535685051
"6520","THAP11",-1.71011861551613,5.63725019833863,0.844294437592757,0.358171440890335,0.570314535685051
"6521","NANP",-1.71002764338515,5.60820447720553,0.844090062551197,0.358229624843797,0.570314535685051
"6522","STAC2",-1.6963239923395,5.62859751072044,0.843989614113867,0.358258226478531,0.570314535685051
"6523","SLC7A7",-1.70992476351825,5.57793892544111,0.843859001582322,0.358295421715537,0.570314535685051
"6524","EFHC1",-0.685553856394295,6.89899260496763,0.843793954527488,0.358313947497041,0.570314535685051
"6525","ATXN2L",-0.746471625549518,6.59504336748068,0.843468489958145,0.358406661487215,0.570341226763077
"6526","IL17RB",0.711621716383871,6.40935795392592,0.843349497073982,0.358440566819707,0.570341226763077
"6527","TELO2",0.743164861514743,6.08079999445691,0.842690757465569,0.358628345114754,0.570479324720321
"6528","COPZ1",0.759048216498095,6.25832287101149,0.842659588434232,0.358637233414316,0.570479324720321
"6529","CRELD1",-0.870288866025682,6.73566551065596,0.841871675078299,0.35886201894444,0.570749456994803
"6530","GPATCH3",1.31905257383152,5.57264031995947,0.841500341476007,0.358968024706612,0.57083062305566
"6531","ERCC6L",1.32600638897674,5.51378955867898,0.84012378677443,0.359361370145108,0.571251929974351
"6532","MAFK",-1.70508602652732,5.6217010365647,0.840094774095927,0.35936966679164,0.571251929974351
"6533","IGF2BP3",-1.70504087051933,5.60784773427452,0.839995693256176,0.359398002554164,0.571251929974351
"6534","CCNA1",-1.68942192227755,5.62129893069959,0.83856528843186,0.359807421650867,0.571815161680839
"6535","PDGFRL",-1.69467836656876,5.5940851144262,0.83770660207721,0.360053508560008,0.572078813741429
"6536","SNW1",-0.756198057575234,6.59697096795607,0.837601985311976,0.360083506029852,0.572078813741429
"6537","GPX3",-1.70793673209002,5.48059331375459,0.837338854037894,0.360158970653009,0.572111175043727
"6538","PLEK",1.35616517159387,5.49857301765004,0.836792552217695,0.360315716643933,0.572272621846223
